,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,GroupSize,IsAlone,Deck,Num,Side
172,0195_01,Mars,False,F/42/P,TRAPPIST-1e,39.0,0.0,406.0,0.0,867.0,0.0,0.0,Bar Floaf,True,0195,1,1,F,42,P
173,0196_01,Mars,False,D/5/P,PSO J318.5-22,25.0,0.0,1052.0,0.0,719.0,0.0,7.0,Caper Emead,False,0196,1,1,D,5,P
174,0197_01,Europa,False,C/5/P,TRAPPIST-1e,36.0,0.0,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,False,0197,1,1,C,5,P
176,0199_01,Earth,True,G/33/S,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,False,0199,1,1,G,33,S
177,0200_01,Earth,True,G/31/P,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,True,0200,1,1,G,31,P
178,0201_01,Europa,True,B/3/S,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,True,0201,2,0,B,3,S
179,0201_02,Europa,True,B/3/S,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,True,0201,2,0,B,3,S
180,0202_01,Europa,True,B/9/P,55 Cancri e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,True,0202,2,0,B,9,P
181,0202_02,Europa,False,A/2/P,55 Cancri e,27.0,0.0,0.0,2433.0,0.0,878.0,443.0,Vegas Embleng,True,0202,2,0,A,2,P
182,0203_01,Europa,True,C/8/S,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,True,0203,1,1,C,8,S
183,0205_01,Earth,False,G/34/S,TRAPPIST-1e,29.0,0.0,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,False,0205,1,1,G,34,S
184,0206_01,Europa,False,C/9/S,55 Cancri e,27.0,0.0,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,True,0206,1,1,C,9,S
185,0207_01,Earth,True,G/32/P,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,False,0207,1,1,G,32,P
186,0210_01,Earth,True,D/6/P,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Arraid Inicont,True,0210,1,1,D,6,P
187,0211_01,Mars,False,F/44/P,TRAPPIST-1e,29.0,0.0,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,True,0211,3,0,F,44,P
188,0211_02,Mars,True,F/44/P,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,True,0211,3,0,F,44,P
189,0211_03,Mars,False,F/44/P,TRAPPIST-1e,17.0,0.0,848.0,0.0,307.0,182.0,0.0,Picers Date,False,0211,3,0,F,44,P
190,0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,0.0,192.0,0.0,0.0,51.0,739.0,Inen Workmans,False,0212,2,0,E,9,P
191,0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,0.0,147.0,188.0,0.0,10.0,387.0,Shally Workmans,False,0212,2,0,F,45,P
192,0213_01,Earth,False,F/46/P,TRAPPIST-1e,21.0,0.0,367.0,281.0,0.0,0.0,146.0,Carita Navages,False,0213,1,1,F,46,P
193,0216_01,Earth,False,F/40/S,55 Cancri e,21.0,0.0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,False,0216,1,1,F,40,S
194,0217_01,Earth,False,F/47/P,TRAPPIST-1e,38.0,0.0,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,False,0217,1,1,F,47,P
195,0219_01,Earth,True,G/36/P,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica River,True,0219,1,1,G,36,P
196,0220_01,Earth,True,G/37/P,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,True,0220,7,0,G,37,P
197,0220_02,Earth,False,G/37/P,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,True,0220,7,0,G,37,P
198,0220_03,Earth,True,G/37/P,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,False,0220,7,0,G,37,P
199,0220_04,Earth,False,E/10/P,TRAPPIST-1e,25.0,0.0,122.0,84.0,0.0,0.0,0.0,Dont Wilsoney,False,0220,7,0,E,10,P
200,0220_05,Earth,False,F/48/P,TRAPPIST-1e,16.0,0.0,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,False,0220,7,0,F,48,P
201,0220_06,Earth,False,G/37/P,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False,0220,7,0,G,37,P
202,0220_07,Earth,True,G/37/P,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True,0220,7,0,G,37,P
203,0221_01,Mars,False,E/13/S,55 Cancri e,21.0,0.0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,False,0221,7,0,E,13,S
204,0221_02,Mars,False,E/13/S,TRAPPIST-1e,23.0,0.0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,False,0221,7,0,E,13,S
205,0221_03,Mars,False,E/13/S,TRAPPIST-1e,33.0,0.0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,False,0221,7,0,E,13,S
206,0221_04,Mars,True,E/13/S,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True,0221,7,0,E,13,S
207,0221_05,Mars,False,E/13/S,TRAPPIST-1e,41.0,0.0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,False,0221,7,0,E,13,S
208,0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,0.0,915.0,0.0,221.0,234.0,0.0,Gran Reke,False,0221,7,0,E,13,S
209,0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False,0221,7,0,E,13,S
210,0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,0.0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,False,0222,3,0,F,41,S
211,0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Colf Deva,True,0222,3,0,F,41,S
212,0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Grake Perte,True,0222,3,0,E,14,S
213,0223_01,Earth,False,G/35/S,TRAPPIST-1e,21.0,0.0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,False,0223,1,1,G,35,S
214,0224_01,Mars,False,F/42/S,TRAPPIST-1e,32.0,1.0,181.0,0.0,5.0,1634.0,0.0,Blues Queen,False,0224,1,1,F,42,S
215,0225_01,Earth,True,G/38/P,PSO J318.5-22,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,True,0225,1,1,G,38,P
216,0229_01,Earth,False,F/43/S,TRAPPIST-1e,24.0,0.0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,False,0229,1,1,F,43,S
217,0231_01,Mars,False,F/44/S,TRAPPIST-1e,30.0,0.0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,False,0231,1,1,F,44,S
218,0232_01,Earth,True,G/36/S,PSO J318.5-22,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,False,0232,1,1,G,36,S
219,0233_01,Mars,False,F/45/S,TRAPPIST-1e,32.0,0.0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,False,0233,1,1,F,45,S
220,0234_01,Earth,False,F/50/P,TRAPPIST-1e,43.0,0.0,0.0,888.0,0.0,0.0,0.0,Keitha Josey,False,0234,1,1,F,50,P
221,0237_01,Europa,True,B/11/P,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,True,0237,1,1,B,11,P
223,0240_01,Mars,True,F/52/P,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,True,0240,1,1,F,52,P
224,0241_01,Europa,False,E/11/P,55 Cancri e,33.0,0.0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,False,0241,1,1,E,11,P
225,0242_01,Earth,False,F/46/S,TRAPPIST-1e,18.0,0.0,313.0,1.0,691.0,283.0,0.0,Almone Sté,False,0242,1,1,F,46,S
226,0243_01,Earth,True,G/37/S,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,False,0243,1,1,G,37,S
227,0244_01,Mars,True,F/47/S,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,True,0244,2,0,F,47,S
228,0244_02,Mars,True,F/47/S,55 Cancri e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Tous Sad,True,0244,2,0,F,47,S
229,0245_01,Europa,False,C/6/P,55 Cancri e,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,True,0245,2,0,C,6,P
230,0245_02,Europa,False,C/6/P,TRAPPIST-1e,33.0,0.0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,False,0245,2,0,C,6,P
231,0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,0.0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,False,0246,1,1,D,8,P
232,0248_01,Europa,False,C/10/S,TRAPPIST-1e,33.0,0.0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,False,0248,1,1,C,10,S
233,0250_01,Earth,True,G/38/S,PSO J318.5-22,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,False,0250,1,1,G,38,S
234,0251_01,Earth,True,C/11/S,55 Cancri e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,True,0251,1,1,C,11,S
235,0252_01,Earth,False,F/53/P,TRAPPIST-1e,30.0,0.0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,False,0252,1,1,F,53,P
236,0253_01,Earth,False,G/42/P,TRAPPIST-1e,29.0,0.0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,False,0253,1,1,G,42,P
237,0254_01,Earth,False,F/54/P,TRAPPIST-1e,21.0,0.0,702.0,172.0,408.0,2.0,6.0,Race Stenson,True,0254,1,1,F,54,P
238,0255_01,Europa,True,A/3/S,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,True,0255,1,1,A,3,S
239,0257_01,Mars,False,F/49/S,55 Cancri e,21.0,0.0,1664.0,0.0,0.0,0.0,0.0,Errohs Berte,False,0257,2,0,F,49,S
240,0257_02,Mars,True,F/49/S,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,True,0257,2,0,F,49,S
241,0258_01,Earth,False,F/50/S,TRAPPIST-1e,22.0,0.0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,False,0258,1,1,F,50,S
242,0260_01,Europa,False,E/16/S,TRAPPIST-1e,26.0,0.0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,False,0260,1,1,E,16,S
243,0261_01,Earth,False,F/56/P,TRAPPIST-1e,26.0,0.0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,False,0261,1,1,F,56,P
244,0263_01,Earth,True,G/43/P,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,True,0263,1,1,G,43,P
245,0265_01,Europa,True,D/8/S,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,True,0265,1,1,D,8,S
246,0267_01,Earth,False,F/51/S,TRAPPIST-1e,13.0,0.0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,False,0267,1,1,F,51,S
247,0269_01,Earth,False,F/52/S,55 Cancri e,47.0,0.0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,True,0269,1,1,F,52,S
248,0270_01,Earth,False,F/59/P,TRAPPIST-1e,63.0,0.0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,False,0270,1,1,F,59,P
249,0275_01,Europa,True,D/9/S,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,True,0275,1,1,D,9,S
250,0277_01,Earth,False,F/61/P,55 Cancri e,50.0,0.0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,True,0277,1,1,F,61,P
251,0278_01,Earth,False,G/45/P,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,888.0,0.0,Judya Beachez,False,0278,2,0,G,45,P
252,0278_02,Earth,False,G/45/P,TRAPPIST-1e,45.0,0.0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,False,0278,2,0,G,45,P
253,0281_01,Earth,False,F/63/P,TRAPPIST-1e,19.0,0.0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,True,0281,1,1,F,63,P
254,0282_01,Earth,False,F/54/S,TRAPPIST-1e,21.0,0.0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,True,0282,1,1,F,54,S
255,0283_01,Earth,True,G/46/P,PSO J318.5-22,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True,0283,2,0,G,46,P
256,0283_02,Earth,False,F/64/P,TRAPPIST-1e,22.0,0.0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,True,0283,2,0,F,64,P
257,0285_01,Europa,True,E/16/P,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,True,0285,2,0,E,16,P
258,0285_02,Europa,True,E/16/P,55 Cancri e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,True,0285,2,0,E,16,P
259,0286_01,Earth,False,F/65/P,55 Cancri e,57.0,0.0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,False,0286,1,1,F,65,P
260,0287_01,Europa,True,B/12/P,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,True,0287,2,0,B,12,P
261,0287_02,Europa,False,B/12/P,TRAPPIST-1e,28.0,0.0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,False,0287,2,0,B,12,P
262,0288_01,Earth,False,F/55/S,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,828.0,Gory Delez,False,0288,1,1,F,55,S
263,0289_01,Europa,True,C/12/S,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,True,0289,1,1,C,12,S
264,0290_01,Europa,False,B/7/S,55 Cancri e,26.0,0.0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,True,0290,4,0,B,7,S
265,0290_02,Europa,True,B/7/S,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,True,0290,4,0,B,7,S
267,0290_04,Europa,False,B/7/S,55 Cancri e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,True,0290,4,0,B,7,S
268,0291_01,Europa,False,D/10/S,TRAPPIST-1e,40.0,0.0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,True,0291,1,1,D,10,S
269,0294_01,Europa,True,B/8/S,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,True,0294,1,1,B,8,S
270,0297_01,Earth,False,G/47/P,TRAPPIST-1e,24.0,0.0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,True,0297,1,1,G,47,P
271,0298_01,Europa,True,A/3/P,55 Cancri e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True,0298,1,1,A,3,P
273,0302_01,Earth,False,F/67/P,TRAPPIST-1e,23.0,0.0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,False,0302,1,1,F,67,P
274,0303_01,Earth,True,G/41/S,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,True,0303,1,1,G,41,S
275,0304_01,Europa,False,E/18/S,TRAPPIST-1e,28.0,0.0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,False,0304,1,1,E,18,S
276,0305_01,Europa,False,C/7/P,55 Cancri e,23.0,0.0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,False,0305,1,1,C,7,P
277,0306_01,Earth,False,E/19/S,TRAPPIST-1e,23.0,0.0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,False,0306,1,1,E,19,S
278,0307_01,Earth,False,F/59/S,TRAPPIST-1e,18.0,0.0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,True,0307,1,1,F,59,S
279,0309_01,Earth,False,F/60/S,TRAPPIST-1e,18.0,0.0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,False,0309,1,1,F,60,S
281,0313_01,Earth,False,F/68/P,PSO J318.5-22,60.0,0.0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,True,0313,4,0,F,68,P
282,0313_02,Earth,True,G/50/P,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,True,0313,4,0,G,50,P
283,0313_03,Earth,False,F/68/P,55 Cancri e,49.0,0.0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,True,0313,4,0,F,68,P
284,0313_04,Earth,False,G/50/P,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True,0313,4,0,G,50,P
285,0314_01,Earth,False,G/51/P,55 Cancri e,26.0,0.0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,False,0314,1,1,G,51,P
286,0315_01,Earth,True,G/42/S,PSO J318.5-22,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,True,0315,1,1,G,42,S
287,0316_01,Europa,False,B/9/S,TRAPPIST-1e,24.0,0.0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,True,0316,2,0,B,9,S
288,0316_02,Europa,True,B/9/S,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,True,0316,2,0,B,9,S
289,0320_01,Earth,False,G/44/S,TRAPPIST-1e,18.0,0.0,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,False,0320,2,0,G,44,S
290,0320_02,Earth,False,G/44/S,TRAPPIST-1e,21.0,0.0,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,False,0320,2,0,G,44,S
291,0321_01,Earth,False,F/61/S,TRAPPIST-1e,59.0,1.0,1018.0,0.0,209.0,0.0,0.0,Quites Bache,False,0321,1,1,F,61,S
292,0322_01,Earth,True,G/45/S,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Annya Blange,False,0322,1,1,G,45,S
293,0324_01,Earth,True,G/53/P,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False,0324,1,1,G,53,P
294,0326_01,Earth,True,G/47/S,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False,0326,1,1,G,47,S
296,0330_01,Europa,False,C/14/S,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True,0330,3,0,C,14,S
297,0330_02,Europa,False,C/14/S,TRAPPIST-1e,32.0,0.0,247.0,4651.0,0.0,46.0,202.0,oboctptgxp,True,0330,3,0,C,14,S
298,0330_03,Europa,False,C/14/S,TRAPPIST-1e,33.0,0.0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,False,0330,3,0,C,14,S
299,0331_01,Earth,False,F/72/P,TRAPPIST-1e,25.0,0.0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,False,0331,1,1,F,72,P
300,0333_01,Mars,True,F/73/P,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Phios Melie,True,0333,1,1,F,73,P
301,0334_01,Mars,False,F/62/S,TRAPPIST-1e,29.0,0.0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,False,0334,1,1,F,62,S
302,0336_01,Earth,False,F/74/P,TRAPPIST-1e,44.0,0.0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,False,0336,1,1,F,74,P
303,0337_01,Mars,True,F/63/S,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,True,0337,3,0,F,63,S
304,0337_02,Mars,False,F/63/S,TRAPPIST-1e,19.0,0.0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,True,0337,3,0,F,63,S
305,0337_03,Mars,False,F/63/S,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ggyleuskww,True,0337,3,0,F,63,S
306,0338_01,Earth,True,G/48/S,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,True,0338,1,1,G,48,S
307,0340_01,Europa,True,B/10/S,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,True,0340,1,1,B,10,S
308,0341_01,Earth,True,G/57/P,PSO J318.5-22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,False,0341,1,1,G,57,P
309,0343_01,Earth,False,F/76/P,PSO J318.5-22,31.0,0.0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,False,0343,1,1,F,76,P
310,0345_01,Mars,True,E/21/S,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Berios Racke,False,0345,1,1,E,21,S
311,0346_01,Earth,True,G/59/P,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,True,0346,1,1,G,59,P
312,0347_01,Mars,False,F/64/S,TRAPPIST-1e,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,False,0347,1,1,F,64,S
313,0348_01,Mars,False,D/12/P,TRAPPIST-1e,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,True,0348,2,0,D,12,P
314,0348_02,Mars,False,D/12/P,TRAPPIST-1e,36.0,0.0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,True,0348,2,0,D,12,P
315,0350_01,Earth,True,G/60/P,PSO J318.5-22,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,True,0350,1,1,G,60,P
316,0352_01,Mars,False,F/78/P,TRAPPIST-1e,23.0,0.0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,False,0352,1,1,F,78,P
318,0356_01,Europa,True,B/15/P,55 Cancri e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,True,0356,1,1,B,15,P
319,0357_01,Earth,False,F/65/S,TRAPPIST-1e,41.0,0.0,0.0,1198.0,0.0,124.0,572.0,Eduard Mcleaney,False,0357,1,1,F,65,S
320,0358_01,Earth,True,G/50/S,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,True,0358,2,0,G,50,S
321,0358_02,Earth,True,G/50/S,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,True,0358,2,0,G,50,S
322,0359_01,Earth,False,F/66/S,PSO J318.5-22,26.0,0.0,148.0,0.0,453.0,0.0,88.0,Celine Popez,False,0359,1,1,F,66,S
323,0360_01,Earth,False,F/67/S,TRAPPIST-1e,15.0,0.0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,False,0360,1,1,F,67,S
324,0361_01,Earth,False,F/68/S,55 Cancri e,33.0,0.0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,True,0361,1,1,F,68,S
325,0365_01,Earth,False,G/51/S,55 Cancri e,27.0,0.0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,False,0365,1,1,G,51,S
326,0368_01,Mars,False,F/82/P,TRAPPIST-1e,26.0,0.0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,False,0368,2,0,F,82,P
327,0368_02,Mars,True,F/82/P,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,Batech Perte,True,0368,2,0,F,82,P
328,0369_01,Earth,False,G/53/S,TRAPPIST-1e,24.0,0.0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,True,0369,1,1,G,53,S
329,0370_01,Earth,False,F/83/P,TRAPPIST-1e,30.0,0.0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,False,0370,1,1,F,83,P
330,0371_01,Mars,True,F/84/P,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,True,0371,1,1,F,84,P
331,0372_01,Earth,False,F/85/P,TRAPPIST-1e,24.0,0.0,0.0,5.0,0.0,2766.0,0.0,qegpjqfvdf,False,0372,1,1,F,85,P
332,0373_01,Earth,True,G/62/P,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,False,0373,1,1,G,62,P
333,0375_01,Earth,False,E/22/P,TRAPPIST-1e,20.0,0.0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,False,0375,1,1,E,22,P
334,0376_01,Earth,False,G/54/S,TRAPPIST-1e,22.0,0.0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,True,0376,1,1,G,54,S
335,0377_01,Europa,False,C/15/S,55 Cancri e,63.0,0.0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,False,0377,1,1,C,15,S
336,0378_01,Europa,False,B/11/S,55 Cancri e,18.0,0.0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,False,0378,7,0,B,11,S
337,0378_02,Europa,True,B/11/S,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,True,0378,7,0,B,11,S
338,0378_03,Europa,False,B/11/S,TRAPPIST-1e,79.0,0.0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,False,0378,7,0,B,11,S
339,0378_04,Europa,True,B/11/S,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,True,0378,7,0,B,11,S
340,0378_05,Europa,True,B/11/S,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,True,0378,7,0,B,11,S
341,0378_06,Europa,False,B/11/S,TRAPPIST-1e,33.0,0.0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,False,0378,7,0,B,11,S
342,0378_07,Europa,True,B/11/S,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,True,0378,7,0,B,11,S
343,0379_01,Earth,False,G/63/P,TRAPPIST-1e,31.0,0.0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,True,0379,1,1,G,63,P
345,0381_01,Europa,True,B/16/P,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,True,0381,2,0,B,16,P
346,0381_02,Europa,True,B/16/P,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,True,0381,2,0,B,16,P
347,0382_01,Earth,False,G/64/P,TRAPPIST-1e,23.0,0.0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,False,0382,1,1,G,64,P
348,0383_01,Earth,False,G/55/S,TRAPPIST-1e,28.0,0.0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,False,0383,2,0,G,55,S
349,0383_02,Earth,True,G/55/S,PSO J318.5-22,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,False,0383,2,0,G,55,S
